player,innings,runs,balls,fours,sixes,dismissals,average,strike_rate,boundary_rate,balls_bowled,runs_conceded,wickets,overs,economy,bowling_avg,bowling_strike_rate,batting_strength,bowling_strength,overall_strength
SZ Mulani,2,1.0,1.0,0.0,0.0,0.0,1.0,100.0,0.0,30.0,57.0,0.0,5.0,11.4,57.0,30.0,30.599999999999998,-3.413333333333333,27.186666666666664
Sachin Baby,13,144.0,118.0,11.0,5.0,9.0,16.0,122.03389830508475,0.13559322033898305,10.0,8.0,3.0,1.4,4.8,2.6666666666666665,3.3333333333333335,46.122033898305084,0.12000000000000005,46.24203389830508
Salman Butt,7,193.0,161.0,30.0,2.0,7.0,27.571428571428573,119.87577639751552,0.19875776397515527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.96645962732919,0.2,51.166459627329196
Sameer Rizvi,9,172.0,122.0,15.0,9.0,7.0,24.571428571428573,140.98360655737704,0.19672131147540983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.258079625292744,0.2,56.45807962529275
Sandeep Sharma,136,60.0,75.0,4.0,0.0,6.0,10.0,80.0,0.05333333333333334,3058.0,4134.0,163.0,509.4,8.111183780248528,25.36196319018405,18.76073619631902,42.06666666666666,79.07730542838456,121.14397209505123
Sanvir Singh,5,25.0,21.0,2.0,1.0,2.0,12.5,119.04761904761905,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.87142857142857,0.2,44.07142857142857
Saurav Chauhan,3,18.0,15.0,1.0,1.0,3.0,6.0,120.0,0.13333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.06666666666666,0.2,41.266666666666666
Sediqullah Atal,1,22.0,16.0,0.0,2.0,1.0,22.0,137.5,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.55,0.2,52.75
Shahbaz Ahmed,53,545.0,448.0,29.0,25.0,29.0,18.79310344827586,121.65178571428571,0.12053571428571429,590.0,953.0,22.0,98.2,9.691525423728814,43.31818181818182,26.818181818181817,48.82349137931034,8.1,56.92349137931034
Shahid Afridi,10,81.0,46.0,7.0,6.0,8.0,10.125,176.08695652173913,0.2826086956521739,181.0,237.0,9.0,30.1,7.856353591160221,26.333333333333332,20.11111111111111,62.72826086956521,2.1530386740331493,64.88129954359836
Shakib Al Hasan,71,795.0,639.0,73.0,21.0,41.0,19.390243902439025,124.4131455399061,0.14710485133020346,1484.0,1864.0,71.0,247.2,7.5363881401617245,26.253521126760564,20.901408450704224,51.0221382495515,33.24865229110512,84.27079054065662
Shashank Singh,34,773.0,490.0,56.0,43.0,19.0,40.68421052631579,157.75510204081633,0.20204081632653062,30.0,52.0,1.0,5.0,10.4,52.0,30.0,69.14103114930182,-2.6133333333333333,66.5276978159685
Shivam Mavi,32,51.0,56.0,4.0,2.0,9.0,5.666666666666667,91.07142857142857,0.10714285714285714,655.0,958.0,33.0,109.1,8.775572519083969,29.03030303030303,19.848484848484848,34.03095238095238,13.877404580152671,47.90835696110505
Shivam Sharma,5,5.0,3.0,1.0,0.0,1.0,5.0,166.66666666666666,0.3333333333333333,114.0,165.0,4.0,19.0,8.68421052631579,41.25,28.5,59.066666666666656,-0.5982456140350876,58.46842105263157
Shivam Singh,1,2.0,3.0,0.0,0.0,0.0,2.0,66.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.900000000000002,0.2,21.1
Shoaib Ahmed,7,1.0,6.0,0.0,0.0,2.0,0.5,16.666666666666668,0.0,102.0,154.0,5.0,17.0,9.058823529411764,30.8,20.4,5.7,-0.20784313725490164,5.492156862745099
Shoaib Akhtar,3,2.0,7.0,0.0,0.0,1.0,2.0,28.571428571428573,0.0,42.0,54.0,5.0,7.0,7.714285714285714,10.8,8.4,9.571428571428571,0.20952380952380975,9.780952380952382
Shoaib Malik,6,52.0,47.0,5.0,0.0,4.0,13.0,110.63829787234043,0.10638297872340426,52.0,87.0,2.0,8.4,10.038461538461538,43.5,26.0,40.719148936170214,-2.003846153846154,38.71530278232406
Shubman Gill,114,3866.0,2787.0,372.0,119.0,98.0,39.44897959183673,138.71546465733763,0.1761750986724076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.51773320738414,0.2,62.71773320738414
Sikandar Raza,9,182.0,136.0,12.0,8.0,7.0,26.0,133.8235294117647,0.14705882352941177,85.0,146.0,3.0,14.1,10.305882352941177,48.666666666666664,28.333333333333332,53.688235294117646,-1.5847058823529412,52.103529411764704
Simarjeet Singh,14,10.0,15.0,0.0,0.0,3.0,3.3333333333333335,66.66666666666667,0.0,242.0,411.0,12.0,40.2,10.190082644628099,34.25,20.166666666666668,22.433333333333334,2.9528925619834716,25.386225895316805
Sohail Tanvir,11,36.0,29.0,3.0,1.0,3.0,12.0,124.13793103448276,0.13793103448275862,248.0,275.0,24.0,41.2,6.653225806451612,11.458333333333334,10.333333333333334,45.599999999999994,10.023387096774194,55.62338709677419
Sumit Kumar,3,18.0,24.0,2.0,1.0,2.0,9.0,75.0,0.125,20.0,38.0,0.0,3.2,11.4,38.0,20.0,28.700000000000003,-3.41,25.290000000000003
Sunny Gupta,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,47.0,0.0,3.0,15.666666666666666,47.0,18.0,0.0,-4.688888888888888,-4.688888888888888
Sunny Singh,5,43.0,31.0,6.0,1.0,4.0,10.75,138.70967741935485,0.22580645161290322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.52903225806452,0.2,50.72903225806452
Suryansh Shedge,3,7.0,11.0,0.0,0.0,3.0,2.3333333333333335,63.63636363636363,0.0,19.0,40.0,0.0,3.1,12.631578947368421,40.0,19.0,20.024242424242424,-3.7789473684210524,16.245295055821373
Suyash Sharma,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.0,835.0,20.0,93.1,8.962432915921287,41.75,27.95,2.7,7.3184257602862255,10.018425760286226
Swapnil Singh,14,51.0,45.0,3.0,3.0,5.0,10.2,113.33333333333333,0.13333333333333333,163.0,241.0,7.0,27.1,8.871165644171779,34.42857142857143,23.285714285714285,41.64666666666666,0.8472392638036812,42.49390593047034
T Banton,2,18.0,20.0,1.0,1.0,2.0,9.0,90.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.2,32.800000000000004
T Henderson,2,11.0,16.0,0.0,1.0,2.0,5.5,68.75,0.0625,36.0,41.0,1.0,6.0,6.833333333333333,41.0,36.0,24.075,-1.5444444444444443,22.530555555555555
T Kohler-Cadmore,3,48.0,54.0,7.0,1.0,3.0,16.0,88.88888888888889,0.14814814814814814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.029629629629625,0.2,36.22962962962963
T Kohli,3,11.0,19.0,0.0,1.0,3.0,3.6666666666666665,57.89473684210526,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.887719298245614,0.2,20.087719298245613
T Natarajan,63,3.0,5.0,0.0,0.0,0.0,3.0,60.0,0.0,1363.0,2054.0,77.0,227.1,9.041819515774028,26.675324675324674,17.7012987012987,25.5,35.798752751283935,61.298752751283935
T Shamsi,5,2.0,4.0,0.0,0.0,0.0,2.0,50.0,0.0,120.0,185.0,3.0,20.0,9.25,61.666666666666664,40.0,16.3,-1.27,15.030000000000001
T Stubbs,31,711.0,433.0,51.0,38.0,17.0,41.8235294117647,164.20323325635104,0.20554272517321015,36.0,69.0,4.0,6.0,11.5,17.25,9.0,71.5012362450754,-1.4277777777777776,70.07345846729763
T Taibu,3,31.0,26.0,3.0,0.0,3.0,10.333333333333334,119.23076923076923,0.11538461538461539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.210256410256406,0.2,42.41025641025641
T Thushara,6,12.0,18.0,0.0,0.0,2.0,6.0,66.66666666666667,0.0,137.0,164.0,10.0,22.5,7.182481751824818,16.4,13.7,22.799999999999997,2.8598540145985405,25.659854014598537
TA Boult,119,85.0,81.0,5.0,3.0,9.0,9.444444444444445,104.93827160493827,0.09876543209876543,2689.0,3806.0,151.0,448.1,8.49237634808479,25.205298013245034,17.807947019867548,48.23456790123456,72.96351803644477,121.19808593767934
TD Paine,2,10.0,26.0,0.0,0.0,2.0,5.0,38.46153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.538461538461538,0.2,13.738461538461538
TG Southee,54,120.0,107.0,8.0,4.0,13.0,9.23076923076923,112.14953271028037,0.11214953271028037,1210.0,1774.0,57.0,201.4,8.796694214876034,31.12280701754386,21.228070175438596,43.68015815959741,25.870413223140496,69.5505713827379
TH David,44,846.0,488.0,54.0,60.0,26.0,32.53846153846154,173.36065573770492,0.2336065573770492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.49571248423706,0.2,71.69571248423706
TK Curran,13,127.0,107.0,10.0,3.0,5.0,25.4,118.69158878504673,0.12149532710280374,241.0,432.0,13.0,40.1,10.755186721991702,33.23076923076923,18.53846153846154,48.997383177570086,3.284232365145228,52.281615542715315
TL Seifert,3,26.0,23.0,4.0,0.0,3.0,8.666666666666666,113.04347826086956,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.857971014492755,0.2,41.05797101449276
TL Suman,40,676.0,575.0,55.0,26.0,32.0,21.125,117.56521739130434,0.1408695652173913,152.0,198.0,7.0,25.2,7.815789473684211,28.285714285714285,21.714285714285715,47.33695652173913,1.1644736842105265,48.50143020594966
TM Dilshan,50,1153.0,1007.0,140.0,24.0,43.0,26.813953488372093,114.49851042701093,0.1628599801390268,271.0,368.0,5.0,45.1,8.14760147601476,73.6,54.2,49.032334126232655,0.0594095940959412,49.091743720328594
TM Head,37,1146.0,674.0,126.0,55.0,33.0,34.72727272727273,170.02967359050444,0.2685459940652819,58.0,113.0,3.0,9.4,11.689655172413794,37.666666666666664,19.333333333333332,70.67073104936607,-1.9965517241379314,68.67417932522814
TM Srivastava,3,8.0,11.0,0.0,0.0,1.0,8.0,72.72727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.21818181818182,0.2,25.418181818181818
TP Sudhindra,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,137.0,1.0,11.5,11.577464788732394,137.0,71.0,0.30000000000000004,-2.9704225352112674,-2.6704225352112676
TR Birt,5,75.0,58.0,9.0,2.0,5.0,15.0,129.31034482758622,0.1896551724137931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.58620689655173,0.2,48.78620689655173
TS Mills,10,8.0,14.0,0.0,1.0,4.0,2.0,57.142857142857146,0.07142857142857142,209.0,349.0,11.0,34.5,10.01913875598086,31.727272727272727,19.0,19.97142857142857,2.504784688995216,22.476213260423787
TU Deshpande,46,28.0,22.0,2.0,1.0,2.0,14.0,127.27272727272727,0.13636363636363635,972.0,1617.0,55.0,162.0,9.981481481481481,29.4,17.672727272727272,50.90909090909091,24.51687242798354,75.42596333707445
Tanush Kotian,1,24.0,31.0,3.0,0.0,1.0,24.0,77.41935483870968,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.76129032258065,0.2,34.96129032258065
Tejas Baroka,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,33.0,0.0,3.3,9.428571428571429,33.0,21.0,0.1,-2.8190476190476192,-2.719047619047619
Tilak Varma,51,1499.0,1038.0,113.0,74.0,40.0,37.475,144.41233140655106,0.18015414258188825,22.0,28.0,0.0,3.4,7.636363636363637,28.0,22.0,63.016782273603084,-2.2818181818181817,60.7349640917849
U Kaul,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.30000000000000004
UA Birla,1,7.0,14.0,1.0,0.0,1.0,7.0,50.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.228571428571428,0.2,19.428571428571427
UBT Chand,20,300.0,300.0,32.0,9.0,20.0,15.0,100.0,0.13666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.733333333333334,0.2,38.93333333333334
UT Khawaja,6,127.0,100.0,14.0,3.0,6.0,21.166666666666668,127.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.96666666666667,0.2,50.16666666666667
UT Yadav,147,208.0,201.0,16.0,9.0,21.0,9.904761904761905,103.48258706467662,0.12437810945273632,3080.0,4442.0,163.0,513.2,8.653246753246753,27.25153374233129,18.895705521472394,50.094243070362474,78.91461038961039,129.00885345997287
Umar Gul,6,39.0,19.0,1.0,5.0,3.0,13.0,205.26315789473685,0.3157894736842105,141.0,198.0,14.0,23.3,8.425531914893616,14.142857142857142,10.071428571428571,73.39473684210526,4.492198581560284,77.88693542366555
Umran Malik,26,23.0,16.0,1.0,2.0,1.0,23.0,143.75,0.1875,497.0,785.0,31.0,82.5,9.476861167002012,25.322580645161292,16.032258064516128,58.575,12.669416498993964,71.24441649899397
Urvil Patel,3,68.0,32.0,5.0,6.0,3.0,22.666666666666668,212.5,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.69166666666666,0.2,79.89166666666667
V Kaverappa,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,36.0,2.0,4.0,9.0,18.0,12.0,0.1,-1.6833333333333331,-1.583333333333333
V Kohli,260,8671.0,6523.0,774.0,292.0,219.0,39.593607305936075,132.92963360416985,0.163421738463897,257.0,371.0,5.0,42.5,8.66147859922179,74.2,51.4,63.08476777290332,-0.09455252918287903,62.99021524372044
V Nigam,14,142.0,79.0,16.0,8.0,7.0,20.285714285714285,179.74683544303798,0.3037974683544304,238.0,361.0,12.0,39.4,9.100840336134455,30.083333333333332,19.833333333333332,68.81428571428572,3.2798319327731087,72.09411764705882
V Pratap Singh,9,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,204.0,300.0,12.0,34.0,8.823529411764707,25.0,17.0,0.8,3.364705882352941,4.1647058823529415
V Puthur,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,109.0,6.0,12.0,9.083333333333334,18.166666666666668,12.0,0.5,0.2916666666666666,0.7916666666666665
V Sehwag,104,2728.0,1755.0,334.0,106.0,99.0,27.555555555555557,155.44159544159544,0.25071225071225073,137.0,236.0,6.0,22.5,10.335766423357665,39.333333333333336,22.833333333333332,63.16894586894587,-0.09197080291970797,63.07697506602616
V Shankar,69,1233.0,950.0,88.0,48.0,47.0,26.23404255319149,129.78947368421052,0.1431578947368421,243.0,344.0,12.0,40.3,8.493827160493828,28.666666666666668,20.25,54.4936170212766,3.461728395061728,57.955345416338325
V Suryavanshi,7,252.0,122.0,18.0,24.0,7.0,36.0,206.55737704918033,0.3442622950819672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.25245901639344,0.2,83.45245901639345
V Viyaskanth,3,7.0,5.0,0.0,0.0,0.0,7.0,140.0,0.0,60.0,90.0,1.0,10.0,9.0,90.0,60.0,45.099999999999994,-2.1966666666666663,42.90333333333333
VG Arora,32,9.0,24.0,0.0,0.0,4.0,2.25,37.5,0.0,648.0,1029.0,39.0,108.0,9.527777777777779,26.384615384615383,16.615384615384617,14.950000000000001,16.6537037037037,31.6037037037037
VH Zol,2,29.0,26.0,3.0,1.0,2.0,14.5,111.53846153846153,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.338461538461544,0.2,42.53846153846155
VR Aaron,50,50.0,72.0,2.0,2.0,5.0,10.0,69.44444444444444,0.05555555555555555,1002.0,1527.0,46.0,167.0,9.1437125748503,33.19565217391305,21.782608695652176,30.444444444444443,20.266067864271456,50.7105123087159
VR Iyer,56,1468.0,1069.0,136.0,65.0,49.0,29.959183673469386,137.3246024321796,0.1880261927034612,82.0,145.0,3.0,13.4,10.609756097560975,48.333333333333336,27.333333333333332,57.64157805311086,-1.6756097560975607,55.965968297013305
VRV Singh,18,4.0,3.0,1.0,0.0,2.0,2.0,133.33333333333334,0.3333333333333333,364.0,549.0,16.0,60.4,9.04945054945055,34.3125,22.75,49.06666666666666,5.293956043956044,54.36062271062271
VS Malik,13,7.0,7.0,1.0,0.0,1.0,7.0,100.0,0.14285714285714285,207.0,268.0,6.0,34.3,7.768115942028985,44.666666666666664,34.5,36.857142857142854,0.6753623188405798,37.53250517598343
VS Yeligati,2,2.0,2.0,0.0,0.0,1.0,2.0,100.0,0.0,30.0,61.0,0.0,5.0,12.2,61.0,30.0,30.900000000000002,-3.653333333333333,27.24666666666667
VVS Laxman,20,282.0,267.0,33.0,5.0,19.0,14.842105263157896,105.61797752808988,0.14232209737827714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.56867731125567,0.2,40.76867731125567
VY Mahesh,17,15.0,27.0,0.0,0.0,2.0,7.5,55.55555555555556,0.0,346.0,511.0,22.0,57.4,8.861271676300579,23.227272727272727,15.727272727272727,21.166666666666668,8.354335260115608,29.521001926782276
Vijaykumar Vyshak,16,14.0,12.0,0.0,1.0,2.0,7.0,116.66666666666667,0.08333333333333333,335.0,577.0,21.0,55.5,10.334328358208955,27.476190476190474,15.952380952380953,40.86666666666666,7.41223880597015,48.27890547263681
Virat Singh,2,15.0,26.0,1.0,0.0,2.0,7.5,57.69230769230769,0.038461538461538464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.076923076923077,0.2,21.276923076923076
Vishnu Vinod,6,56.0,57.0,3.0,3.0,6.0,9.333333333333334,98.24561403508773,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.31228070175439,0.2,35.51228070175439
Vivrant Sharma,2,69.0,47.0,9.0,2.0,1.0,69.0,146.80851063829786,0.23404255319148937,19.0,37.0,0.0,3.1,11.68421052631579,37.0,19.0,76.42340425531914,-3.494736842105263,72.92866741321387
W Jaffer,8,130.0,121.0,14.0,3.0,8.0,16.25,107.43801652892562,0.14049586776859505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.54132231404959,0.2,41.74132231404959
W O'Rourke,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,132.0,6.0,10.2,12.774193548387096,22.0,10.333333333333334,0.30000000000000004,-0.8129032258064514,-0.5129032258064513
WA Mota,10,56.0,75.0,2.0,0.0,6.0,9.333333333333334,74.66666666666667,0.02666666666666667,73.0,98.0,4.0,12.1,8.054794520547945,24.5,18.25,27.06666666666667,-0.4054794520547946,26.661187214611875
WD Parnell,33,65.0,80.0,4.0,1.0,10.0,6.5,81.25,0.0625,729.0,968.0,40.0,121.3,7.967078189300412,24.2,18.225,30.525000000000002,17.620850480109738,48.14585048010974
WG Jacks,20,463.0,303.0,38.0,29.0,17.0,27.235294117647058,152.8052805280528,0.22112211221122113,139.0,221.0,8.0,23.1,9.53956834532374,27.625,17.375,61.45814404969908,1.1496402877697847,62.607784337468864
WP Saha,143,2934.0,2300.0,296.0,87.0,121.0,24.24793388429752,127.56521739130434,0.16652173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.49917355371901,0.2,53.699173553719014
WPUJC Vaas,13,81.0,73.0,2.0,3.0,8.0,10.125,110.95890410958904,0.0684931506849315,284.0,364.0,22.0,47.2,7.690140845070422,16.545454545454547,12.909090909090908,39.207534246575335,8.708450704225353,47.91598495080069
Washington Sundar,65,511.0,405.0,42.0,16.0,33.0,15.484848484848484,126.17283950617283,0.14320987654320988,1121.0,1447.0,41.0,186.5,7.744870651204281,35.292682926829265,27.341463414634145,50.10998877665544,18.183853702051742,68.29384247870718
X Thalaivan Sargunam,1,10.0,17.0,0.0,0.0,1.0,10.0,58.8235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.64705882352941,0.2,21.84705882352941
XC Bartlett,4,11.0,15.0,1.0,0.0,1.0,11.0,73.33333333333333,0.06666666666666667,60.0,96.0,2.0,10.0,9.6,48.0,30.0,28.03333333333333,-1.8733333333333333,26.159999999999997
Y Gnaneswara Rao,2,19.0,17.0,3.0,0.0,1.0,19.0,111.76470588235294,0.17647058823529413,6.0,7.0,0.0,1.0,7.0,7.0,6.0,44.75882352941177,-2.066666666666667,42.6921568627451
Y Nagar,20,285.0,259.0,20.0,9.0,14.0,20.357142857142858,110.03861003861005,0.11196911196911197,70.0,125.0,4.0,11.4,10.714285714285715,31.25,17.5,43.9938223938224,-1.202857142857143,42.79096525096526
Y Prithvi Raj,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,57.0,1.0,5.0,11.4,57.0,30.0,0.2,-2.913333333333333,-2.713333333333333
Y Venugopal Rao,57,985.0,836.0,77.0,37.0,44.0,22.386363636363637,117.82296650717703,0.13636363636363635,216.0,338.0,7.0,36.0,9.38888888888889,48.285714285714285,30.857142857142858,48.32870813397128,0.6898148148148147,49.0185229487861
YA Abdulla,11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,311.0,15.0,35.0,8.885714285714286,20.733333333333334,14.0,1.1,4.848571428571429,5.948571428571428
YBK Jaiswal,66,2166.0,1417.0,259.0,92.0,64.0,33.84375,152.85815102328863,0.24770642201834864,1.0,6.0,0.0,0.1,36.0,6.0,1.0,64.54907374735356,-10.6,53.94907374735356
YK Pathan,161,3222.0,2245.0,263.0,161.0,110.0,29.29090909090909,143.51893095768375,0.1888641425389755,1147.0,1443.0,46.0,191.1,7.548387096774194,31.369565217391305,24.934782608695652,63.64932577444827,20.743504795117698,84.39283056956597
YS Chahal,172,37.0,86.0,0.0,0.0,7.0,5.285714285714286,43.02325581395349,0.0,3800.0,5112.0,229.0,633.2,8.07157894736842,22.323144104803493,16.593886462882097,31.52126245847176,112.09057894736843,143.61184140584018
YV Dhull,3,16.0,23.0,1.0,0.0,3.0,5.333333333333333,69.56521739130434,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.87246376811594,0.2,24.072463768115938
YV Takawale,10,192.0,178.0,26.0,3.0,8.0,24.0,107.86516853932584,0.16292134831460675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.417977528089885,0.2,45.61797752808989
Yash Dayal,43,4.0,9.0,0.0,0.0,3.0,1.3333333333333333,44.44444444444444,0.0,881.0,1412.0,45.0,146.5,9.616345062429057,31.377777777777776,19.57777777777778,17.866666666666667,19.625312145289445,37.491978811956116
Yash Thakur,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,447.0,782.0,28.0,74.3,10.496644295302014,27.928571428571427,15.964285714285714,2.1,10.863534675615211,12.963534675615211
Yashpal Singh,4,47.0,66.0,5.0,0.0,4.0,11.75,71.21212121212122,0.07575757575757576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.578787878787878,0.2,27.778787878787877
Younis Khan,1,3.0,7.0,0.0,0.0,1.0,3.0,42.857142857142854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.057142857142857,0.2,14.257142857142856
Yudhvir Singh,9,22.0,16.0,1.0,2.0,4.0,5.5,137.5,0.1875,139.0,257.0,8.0,23.1,11.093525179856115,32.125,17.375,47.7,0.683453237410072,48.38345323741007
Yuvraj Singh,129,2754.0,2122.0,218.0,149.0,111.0,24.81081081081081,129.7832233741753,0.17295004712535345,870.0,1091.0,39.0,145.0,7.524137931034483,27.974358974358974,22.307692307692307,54.118292279083974,17.251724137931035,71.37001641701501
Z Khan,99,117.0,141.0,11.0,2.0,14.0,8.357142857142858,82.97872340425532,0.09219858156028368,2202.0,2860.0,119.0,367.0,7.79291553133515,24.03361344537815,18.50420168067227,38.580445795339415,57.17293369663942,95.75337949197883
Zeeshan Ansari,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,204.0,334.0,8.0,34.0,9.823529411764707,41.75,25.5,1.0,1.06078431372549,2.06078431372549
